PeTe batch test script
Election20.pet,	Too many Leaders,	BFS with Monotonicity,	Not satisfiable,	1.23,	42,	268,	0, 	1691, 	40,	574368
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Too many Leaders,	BFS with Monotonicity,	Not satisfiable,	11.91,	71,	665,	0, 	4966, 	69,	1439704
Election40.pet,	Too many Leaders,	BFS with Monotonicity,	Not satisfiable,	17.23,	81,	860,	0, 	6476, 	79,	1825816
Election45.pet,	Too many Leaders,	BFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261156
Election50.pet,	Too many Leaders,	BFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745188
Election1.pet,	Too many Leaders,	DFS States with Monotonicity,	Not satisfiable,	0.05,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Too many Leaders,	DFS States with Monotonicity,	Not satisfiable,	0.1,	2,	10,	0, 	72, 	0,	44116
Election10.pet,	Too many Leaders,	DFS States with Monotonicity,	Not satisfiable,	0.22,	2,	20,	0, 	224, 	0,	44116
Election15.pet,	Too many Leaders,	DFS States with Monotonicity,	Not satisfiable,	0.42,	2,	30,	0, 	489, 	0,	383792
Election20.pet,	Too many Leaders,	DFS States with Monotonicity,	Not satisfiable,	0.75,	2,	40,	0, 	854, 	0,	574360
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Too many Leaders,	DFS States with Monotonicity,	Not satisfiable,	3.22,	2,	70,	0, 	3147, 	0,	1439716
Election40.pet,	Too many Leaders,	DFS States with Monotonicity,	Not satisfiable,	4.16,	2,	80,	0, 	4097, 	0,	1825868
Election45.pet,	Too many Leaders,	DFS States with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261168
Election50.pet,	Too many Leaders,	DFS States with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745196
Election1.pet,	Too many Leaders,	DFS Bools with Monotonicity,	Not satisfiable,	0.04,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Too many Leaders,	DFS Bools with Monotonicity,	Not satisfiable,	0.1,	2,	10,	0, 	72, 	0,	44116
Election10.pet,	Too many Leaders,	DFS Bools with Monotonicity,	Not satisfiable,	0.22,	2,	21,	0, 	254, 	0,	44116
Election15.pet,	Too many Leaders,	DFS Bools with Monotonicity,	Not satisfiable,	0.42,	2,	31,	0, 	534, 	0,	383820
Election20.pet,	Too many Leaders,	DFS Bools with Monotonicity,	Not satisfiable,	0.76,	2,	41,	0, 	914, 	0,	574336
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Too many Leaders,	DFS Bools with Monotonicity,	Not satisfiable,	3.24,	2,	70,	0, 	3147, 	0,	1439728
Election40.pet,	Too many Leaders,	DFS Bools with Monotonicity,	Not satisfiable,	4.19,	2,	80,	0, 	4097, 	0,	1825852
Election45.pet,	Too many Leaders,	DFS Bools with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261168
Election50.pet,	Too many Leaders,	DFS Bools with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745200
Election1.pet,	Too many Leaders,	BestFS with Hash,	Not satisfiable,	0.03,	3,	2,	0, 	3, 	0,	44116
Election5.pet,	Too many Leaders,	BestFS with Hash,	Not satisfiable,	0.04,	112,	111,	0, 	1064, 	0,	44116
Election10.pet,	Too many Leaders,	BestFS with Hash,	Not satisfiable,	1.19,	6144,	6143,	0, 	121088, 	0,	160072
Election15.pet,	Too many Leaders,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	231876
Election20.pet,	Too many Leaders,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	327100
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Too many Leaders,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	759928
Election40.pet,	Too many Leaders,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	953172
Election45.pet,	Too many Leaders,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	1171068
Election50.pet,	Too many Leaders,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	1413400
Election1.pet,	Too many Leaders,	BestFS with Monotonicity,	Not satisfiable,	0.02,	3,	2,	0, 	3, 	1,	44116
Election5.pet,	Too many Leaders,	BestFS with Monotonicity,	Not satisfiable,	0.05,	12,	28,	0, 	116, 	10,	44116
Election10.pet,	Too many Leaders,	BestFS with Monotonicity,	Not satisfiable,	0.12,	21,	65,	0, 	416, 	19,	44116
Election15.pet,	Too many Leaders,	BestFS with Monotonicity,	Not satisfiable,	0.28,	31,	135,	0, 	926, 	29,	44116
Election20.pet,	Too many Leaders,	BestFS with Monotonicity,	Not satisfiable,	0.71,	41,	230,	0, 	1636, 	39,	326276
PeTe error, returned: 1,	43984
PeTe error, returned: 1,	41868
Election35.pet,	Too many Leaders,	BestFS with Monotonicity,	Not satisfiable,	4.93,	72,	733,	0, 	5066, 	70,	759536
Election40.pet,	Too many Leaders,	BestFS with Monotonicity,	Not satisfiable,	7.07,	82,	938,	0, 	6591, 	80,	952804
Election45.pet,	Too many Leaders,	BestFS with Monotonicity,	Not satisfiable,	13.33,	92,	1168,	0, 	8316, 	90,	1170836
Election50.pet,	Too many Leaders,	BestFS with Monotonicity,	Not satisfiable,	19.9,	102,	1423,	0, 	10241, 	100,	1413164
Election1.pet,	Too many Leaders,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.05,	3,	2,	0, 	3, 	1,	44116
Election5.pet,	Too many Leaders,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.09,	11,	28,	0, 	106, 	8,	44288
Election10.pet,	Too many Leaders,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.22,	21,	65,	0, 	416, 	19,	44116
Election15.pet,	Too many Leaders,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.43,	31,	135,	0, 	926, 	29,	383820
Election20.pet,	Too many Leaders,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.79,	41,	230,	0, 	1636, 	39,	574364
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Too many Leaders,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	3.79,	71,	733,	0, 	4966, 	68,	1439704
Election40.pet,	Too many Leaders,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	5.09,	81,	938,	0, 	6476, 	78,	1825856
Election45.pet,	Too many Leaders,	Ordered Largest Index Search with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261168
Election50.pet,	Too many Leaders,	Ordered Largest Index Search with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745200
Election1.pet,	Too many Leaders,	Ordered BFS with Monotonicity,	Not satisfiable,	0.04,	3,	2,	0, 	3, 	1,	41928
Election5.pet,	Too many Leaders,	Ordered BFS with Monotonicity,	Not satisfiable,	0.08,	11,	20,	0, 	106, 	9,	44116
Election10.pet,	Too many Leaders,	Ordered BFS with Monotonicity,	Not satisfiable,	0.24,	22,	83,	0, 	441, 	19,	44116
Election15.pet,	Too many Leaders,	Ordered BFS with Monotonicity,	Not satisfiable,	0.51,	32,	163,	0, 	966, 	29,	383828
Election20.pet,	Too many Leaders,	Ordered BFS with Monotonicity,	Not satisfiable,	1.18,	42,	268,	0, 	1691, 	39,	574364
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	41928
Election35.pet,	Too many Leaders,	Ordered BFS with Monotonicity,	Not satisfiable,	11.34,	71,	665,	0, 	4966, 	69,	1439672
Election40.pet,	Too many Leaders,	Ordered BFS with Monotonicity,	Not satisfiable,	15.96,	81,	860,	0, 	6476, 	79,	1825844
Election45.pet,	Too many Leaders,	Ordered BFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261168
Election50.pet,	Too many Leaders,	Ordered BFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745188
Election1.pet,	Too many Leaders,	Ordered DFS with Monotonicity,	Not satisfiable,	0.04,	2,	2,	0, 	3, 	0,	41868
Election5.pet,	Too many Leaders,	Ordered DFS with Monotonicity,	Not satisfiable,	0.1,	2,	10,	0, 	72, 	0,	43984
Election10.pet,	Too many Leaders,	Ordered DFS with Monotonicity,	Not satisfiable,	0.23,	2,	20,	0, 	224, 	0,	44116
Election15.pet,	Too many Leaders,	Ordered DFS with Monotonicity,	Not satisfiable,	0.42,	2,	30,	0, 	489, 	0,	383824
Election20.pet,	Too many Leaders,	Ordered DFS with Monotonicity,	Not satisfiable,	0.75,	2,	40,	0, 	854, 	0,	574360
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Too many Leaders,	Ordered DFS with Monotonicity,	Not satisfiable,	3.23,	2,	70,	0, 	3147, 	0,	1439684
Election40.pet,	Too many Leaders,	Ordered DFS with Monotonicity,	Not satisfiable,	4.18,	2,	80,	0, 	4097, 	0,	1825872
Election45.pet,	Too many Leaders,	Ordered DFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261176
Election50.pet,	Too many Leaders,	Ordered DFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745188
Election1.pet,	Too many Leaders,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.05,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Too many Leaders,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.09,	2,	10,	0, 	72, 	0,	41928
Election10.pet,	Too many Leaders,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.22,	2,	20,	0, 	224, 	0,	44116
Election15.pet,	Too many Leaders,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.43,	2,	30,	0, 	489, 	0,	383804
Election20.pet,	Too many Leaders,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.77,	2,	40,	0, 	854, 	0,	574372
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Too many Leaders,	Ordered DFS State with Monotonicity,	Not satisfiable,	3.21,	2,	70,	0, 	3147, 	0,	1439716
Election40.pet,	Too many Leaders,	Ordered DFS State with Monotonicity,	Not satisfiable,	4.25,	2,	80,	0, 	4097, 	0,	1825856
Election45.pet,	Too many Leaders,	Ordered DFS State with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261156
Election50.pet,	Too many Leaders,	Ordered DFS State with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745152
Election1.pet,	Too many Leaders,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	0.04,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Too many Leaders,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	0.08,	2,	10,	0, 	72, 	0,	44116
Election10.pet,	Too many Leaders,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	0.22,	2,	20,	0, 	224, 	0,	44116
Election15.pet,	Too many Leaders,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	0.43,	2,	30,	0, 	489, 	0,	383792
Election20.pet,	Too many Leaders,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	0.76,	2,	40,	0, 	854, 	0,	574288
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Too many Leaders,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	3.22,	2,	70,	0, 	3147, 	0,	1439644
Election40.pet,	Too many Leaders,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	4.24,	2,	80,	0, 	4097, 	0,	1825872
Election45.pet,	Too many Leaders,	Ordered DFS Bool with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261160
Election50.pet,	Too many Leaders,	Ordered DFS Bool with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745192
Election1.pet,	Too many Leaders,	Ordered BestFS with Monotonicity,	Not satisfiable,	0.03,	3,	2,	0, 	3, 	1,	44116
Election5.pet,	Too many Leaders,	Ordered BestFS with Monotonicity,	Not satisfiable,	0.05,	12,	28,	0, 	116, 	9,	44116
Election10.pet,	Too many Leaders,	Ordered BestFS with Monotonicity,	Not satisfiable,	0.11,	21,	65,	0, 	416, 	19,	44116
Election15.pet,	Too many Leaders,	Ordered BestFS with Monotonicity,	Not satisfiable,	0.28,	31,	135,	0, 	926, 	29,	44116
Election20.pet,	Too many Leaders,	Ordered BestFS with Monotonicity,	Not satisfiable,	0.67,	41,	230,	0, 	1636, 	39,	326296
PeTe error, returned: 1,	44112
PeTe error, returned: 1,	44116
Election35.pet,	Too many Leaders,	Ordered BestFS with Monotonicity,	Not satisfiable,	4.9,	72,	733,	0, 	5066, 	69,	759504
Election40.pet,	Too many Leaders,	Ordered BestFS with Monotonicity,	Not satisfiable,	6.89,	82,	938,	0, 	6591, 	79,	952816
Election45.pet,	Too many Leaders,	Ordered BestFS with Monotonicity,	Not satisfiable,	13.24,	92,	1168,	0, 	8316, 	89,	1170832
Election50.pet,	Too many Leaders,	Ordered BestFS with Monotonicity,	Not satisfiable,	18.52,	102,	1423,	0, 	10241, 	99,	1413156
Election1.pet,	Incorrect Leader,	Naive DFS with Hash,	Not satisfiable,	0.05,	3,	2,	0, 	3, 	0,	44288
Election5.pet,	Incorrect Leader,	Naive DFS with Hash,	Not satisfiable,	0.12,	112,	111,	0, 	1064, 	0,	44116
Election10.pet,	Incorrect Leader,	Naive DFS with Hash,	Not satisfiable,	1.15,	6144,	6143,	0, 	121088, 	0,	242064
Election15.pet,	Incorrect Leader,	Naive DFS with Hash,	OutOfTime,	-,	-,	-,	-,	385248
Election20.pet,	Incorrect Leader,	Naive DFS with Hash,	OutOfTime,	-,	-,	-,	-,	575372
PeTe error, returned: 1,	43984
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	Naive DFS with Hash,	OutOfTime,	-,	-,	-,	-,	1439868
Election40.pet,	Incorrect Leader,	Naive DFS with Hash,	OutOfTime,	-,	-,	-,	-,	1825872
Election45.pet,	Incorrect Leader,	Naive DFS with Hash,	OutOfMemory,	-,	-,	-,	-,	2261148
Election50.pet,	Incorrect Leader,	Naive DFS with Hash,	OutOfMemory,	-,	-,	-,	-,	2745184
Election1.pet,	Incorrect Leader,	Naive BFS with Hash,	Not satisfiable,	0.05,	3,	2,	0, 	3, 	0,	44116
Election5.pet,	Incorrect Leader,	Naive BFS with Hash,	Not satisfiable,	0.09,	112,	111,	0, 	1064, 	0,	44116
Election10.pet,	Incorrect Leader,	Naive BFS with Hash,	Not satisfiable,	2.32,	6144,	6143,	0, 	121088, 	0,	242084
Election15.pet,	Incorrect Leader,	Naive BFS with Hash,	OutOfTime,	-,	-,	-,	-,	384728
Election20.pet,	Incorrect Leader,	Naive BFS with Hash,	OutOfTime,	-,	-,	-,	-,	575856
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	Naive BFS with Hash,	OutOfTime,	-,	-,	-,	-,	1440728
Election40.pet,	Incorrect Leader,	Naive BFS with Hash,	OutOfTime,	-,	-,	-,	-,	1826848
Election45.pet,	Incorrect Leader,	Naive BFS with Hash,	OutOfMemory,	-,	-,	-,	-,	2261160
Election50.pet,	Incorrect Leader,	Naive BFS with Hash,	OutOfMemory,	-,	-,	-,	-,	2745188
Election1.pet,	Incorrect Leader,	DFS with Monotonicity,	Not satisfiable,	0.03,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Incorrect Leader,	DFS with Monotonicity,	Not satisfiable,	0.1,	2,	10,	0, 	72, 	0,	44116
Election10.pet,	Incorrect Leader,	DFS with Monotonicity,	Not satisfiable,	0.21,	2,	20,	0, 	224, 	0,	44116
Election15.pet,	Incorrect Leader,	DFS with Monotonicity,	Not satisfiable,	0.41,	2,	30,	0, 	489, 	0,	383820
Election20.pet,	Incorrect Leader,	DFS with Monotonicity,	Not satisfiable,	0.75,	2,	40,	0, 	854, 	0,	574368
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	DFS with Monotonicity,	Not satisfiable,	3.19,	2,	70,	0, 	3147, 	0,	1439672
Election40.pet,	Incorrect Leader,	DFS with Monotonicity,	Not satisfiable,	4.16,	2,	80,	0, 	4097, 	0,	1825820
Election45.pet,	Incorrect Leader,	DFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261156
Election50.pet,	Incorrect Leader,	DFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745196
Election1.pet,	Incorrect Leader,	BFS with Monotonicity,	Not satisfiable,	0.05,	3,	2,	0, 	3, 	1,	44116
Election5.pet,	Incorrect Leader,	BFS with Monotonicity,	Not satisfiable,	0.09,	11,	20,	0, 	106, 	9,	44116
Election10.pet,	Incorrect Leader,	BFS with Monotonicity,	Not satisfiable,	0.24,	22,	83,	0, 	441, 	20,	44116
Election15.pet,	Incorrect Leader,	BFS with Monotonicity,	Not satisfiable,	0.53,	32,	163,	0, 	966, 	30,	383820
Election20.pet,	Incorrect Leader,	BFS with Monotonicity,	Not satisfiable,	1.25,	42,	268,	0, 	1691, 	40,	574376
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	BFS with Monotonicity,	Not satisfiable,	10.25,	71,	665,	0, 	4966, 	69,	1439704
Election40.pet,	Incorrect Leader,	BFS with Monotonicity,	Not satisfiable,	17.36,	81,	860,	0, 	6476, 	79,	1825808
Election45.pet,	Incorrect Leader,	BFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261156
Election50.pet,	Incorrect Leader,	BFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745148
Election1.pet,	Incorrect Leader,	DFS States with Monotonicity,	Not satisfiable,	0.04,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Incorrect Leader,	DFS States with Monotonicity,	Not satisfiable,	0.1,	2,	10,	0, 	72, 	0,	44116
Election10.pet,	Incorrect Leader,	DFS States with Monotonicity,	Not satisfiable,	0.21,	2,	21,	0, 	254, 	0,	44116
Election15.pet,	Incorrect Leader,	DFS States with Monotonicity,	Not satisfiable,	0.43,	2,	31,	0, 	534, 	0,	383788
Election20.pet,	Incorrect Leader,	DFS States with Monotonicity,	Not satisfiable,	0.76,	2,	41,	0, 	914, 	0,	574360
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	DFS States with Monotonicity,	Not satisfiable,	3.24,	2,	70,	0, 	3147, 	0,	1439716
Election40.pet,	Incorrect Leader,	DFS States with Monotonicity,	Not satisfiable,	4.13,	2,	80,	0, 	4097, 	0,	1825868
Election45.pet,	Incorrect Leader,	DFS States with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261152
Election50.pet,	Incorrect Leader,	DFS States with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745196
Election1.pet,	Incorrect Leader,	DFS Bools with Monotonicity,	Not satisfiable,	0.05,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Incorrect Leader,	DFS Bools with Monotonicity,	Not satisfiable,	0.09,	2,	10,	0, 	72, 	0,	44116
Election10.pet,	Incorrect Leader,	DFS Bools with Monotonicity,	Not satisfiable,	0.22,	2,	21,	0, 	254, 	0,	44116
Election15.pet,	Incorrect Leader,	DFS Bools with Monotonicity,	Not satisfiable,	0.43,	2,	31,	0, 	534, 	0,	383824
Election20.pet,	Incorrect Leader,	DFS Bools with Monotonicity,	Not satisfiable,	0.75,	2,	41,	0, 	914, 	0,	574340
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	DFS Bools with Monotonicity,	Not satisfiable,	3.21,	2,	70,	0, 	3147, 	0,	1439708
Election40.pet,	Incorrect Leader,	DFS Bools with Monotonicity,	Not satisfiable,	4.16,	2,	80,	0, 	4097, 	0,	1825828
Election45.pet,	Incorrect Leader,	DFS Bools with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261156
Election50.pet,	Incorrect Leader,	DFS Bools with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745144
Election1.pet,	Incorrect Leader,	BestFS with Hash,	Not satisfiable,	0.02,	3,	2,	0, 	3, 	0,	44116
Election5.pet,	Incorrect Leader,	BestFS with Hash,	Not satisfiable,	0.05,	112,	111,	0, 	1064, 	0,	44116
Election10.pet,	Incorrect Leader,	BestFS with Hash,	Not satisfiable,	1.2,	6144,	6143,	0, 	121088, 	0,	160188
Election15.pet,	Incorrect Leader,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	231880
Election20.pet,	Incorrect Leader,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	327092
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	759896
Election40.pet,	Incorrect Leader,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	953188
Election45.pet,	Incorrect Leader,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	1171028
Election50.pet,	Incorrect Leader,	BestFS with Hash,	OutOfTime,	-,	-,	-,	-,	1413408
Election1.pet,	Incorrect Leader,	BestFS with Monotonicity,	Not satisfiable,	0.03,	3,	2,	0, 	3, 	1,	44116
Election5.pet,	Incorrect Leader,	BestFS with Monotonicity,	Not satisfiable,	0.04,	12,	28,	0, 	116, 	10,	44116
Election10.pet,	Incorrect Leader,	BestFS with Monotonicity,	Not satisfiable,	0.12,	21,	65,	0, 	416, 	19,	44116
Election15.pet,	Incorrect Leader,	BestFS with Monotonicity,	Not satisfiable,	0.29,	31,	135,	0, 	926, 	29,	44116
Election20.pet,	Incorrect Leader,	BestFS with Monotonicity,	Not satisfiable,	0.7,	41,	230,	0, 	1636, 	39,	326288
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	BestFS with Monotonicity,	Not satisfiable,	4.9,	72,	733,	0, 	5066, 	70,	759532
Election40.pet,	Incorrect Leader,	BestFS with Monotonicity,	Not satisfiable,	6.98,	82,	938,	0, 	6591, 	80,	952820
Election45.pet,	Incorrect Leader,	BestFS with Monotonicity,	Not satisfiable,	13.55,	92,	1168,	0, 	8316, 	90,	1170824
Election50.pet,	Incorrect Leader,	BestFS with Monotonicity,	Not satisfiable,	19.52,	102,	1423,	0, 	10241, 	100,	1413168
Election1.pet,	Incorrect Leader,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.04,	3,	2,	0, 	3, 	1,	44608
Election5.pet,	Incorrect Leader,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.1,	11,	28,	0, 	106, 	8,	44116
Election10.pet,	Incorrect Leader,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.22,	21,	65,	0, 	416, 	19,	44116
Election15.pet,	Incorrect Leader,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.43,	31,	135,	0, 	926, 	29,	383824
Election20.pet,	Incorrect Leader,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	0.79,	41,	230,	0, 	1636, 	39,	574344
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	3.76,	71,	733,	0, 	4966, 	68,	1439724
Election40.pet,	Incorrect Leader,	Ordered Largest Index Search with Monotonicity,	Not satisfiable,	5.11,	81,	938,	0, 	6476, 	78,	1825816
Election45.pet,	Incorrect Leader,	Ordered Largest Index Search with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261164
Election50.pet,	Incorrect Leader,	Ordered Largest Index Search with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745144
Election1.pet,	Incorrect Leader,	Ordered BFS with Monotonicity,	Not satisfiable,	0.04,	3,	2,	0, 	3, 	1,	44116
Election5.pet,	Incorrect Leader,	Ordered BFS with Monotonicity,	Not satisfiable,	0.1,	11,	20,	0, 	106, 	9,	44116
Election10.pet,	Incorrect Leader,	Ordered BFS with Monotonicity,	Not satisfiable,	0.23,	22,	83,	0, 	441, 	19,	44116
Election15.pet,	Incorrect Leader,	Ordered BFS with Monotonicity,	Not satisfiable,	0.51,	32,	163,	0, 	966, 	29,	383820
Election20.pet,	Incorrect Leader,	Ordered BFS with Monotonicity,	Not satisfiable,	1.19,	42,	268,	0, 	1691, 	39,	574360
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	Ordered BFS with Monotonicity,	Not satisfiable,	11.25,	71,	665,	0, 	4966, 	69,	1439692
Election40.pet,	Incorrect Leader,	Ordered BFS with Monotonicity,	Not satisfiable,	15.79,	81,	860,	0, 	6476, 	79,	1825832
Election45.pet,	Incorrect Leader,	Ordered BFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261156
Election50.pet,	Incorrect Leader,	Ordered BFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745196
Election1.pet,	Incorrect Leader,	Ordered DFS with Monotonicity,	Not satisfiable,	0.05,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Incorrect Leader,	Ordered DFS with Monotonicity,	Not satisfiable,	0.09,	2,	10,	0, 	72, 	0,	44116
Election10.pet,	Incorrect Leader,	Ordered DFS with Monotonicity,	Not satisfiable,	0.22,	2,	20,	0, 	224, 	0,	44116
Election15.pet,	Incorrect Leader,	Ordered DFS with Monotonicity,	Not satisfiable,	0.42,	2,	30,	0, 	489, 	0,	383784
Election20.pet,	Incorrect Leader,	Ordered DFS with Monotonicity,	Not satisfiable,	0.76,	2,	40,	0, 	854, 	0,	574348
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	Ordered DFS with Monotonicity,	Not satisfiable,	3.2,	2,	70,	0, 	3147, 	0,	1439688
Election40.pet,	Incorrect Leader,	Ordered DFS with Monotonicity,	Not satisfiable,	4.22,	2,	80,	0, 	4097, 	0,	1825784
Election45.pet,	Incorrect Leader,	Ordered DFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261156
Election50.pet,	Incorrect Leader,	Ordered DFS with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745188
Election1.pet,	Incorrect Leader,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.04,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Incorrect Leader,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.11,	2,	10,	0, 	72, 	0,	44116
Election10.pet,	Incorrect Leader,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.22,	2,	20,	0, 	224, 	0,	44116
Election15.pet,	Incorrect Leader,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.42,	2,	30,	0, 	489, 	0,	383832
Election20.pet,	Incorrect Leader,	Ordered DFS State with Monotonicity,	Not satisfiable,	0.75,	2,	40,	0, 	854, 	0,	574328
PeTe error, returned: 1,	44116
PeTe error, returned: 1,	44116
Election35.pet,	Incorrect Leader,	Ordered DFS State with Monotonicity,	Not satisfiable,	3.22,	2,	70,	0, 	3147, 	0,	1439704
Election40.pet,	Incorrect Leader,	Ordered DFS State with Monotonicity,	Not satisfiable,	4.2,	2,	80,	0, 	4097, 	0,	1825860
Election45.pet,	Incorrect Leader,	Ordered DFS State with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2261156
Election50.pet,	Incorrect Leader,	Ordered DFS State with Monotonicity,	OutOfMemory,	-,	-,	-,	-,	2745196
Election1.pet,	Incorrect Leader,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	0.03,	2,	2,	0, 	3, 	0,	44116
Election5.pet,	Incorrect Leader,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	0.09,	2,	10,	0, 	72, 	0,	44116
Election10.pet,	Incorrect Leader,	Ordered DFS Bool with Monotonicity,	Not satisfiable,	0.22,	2,	20,	0, 	224, 	0,	44116
